params,train_score,test_score,score_difference
"{'alpha': np.float64(2.9238305297457683), 'colsample_bytree': np.float64(0.7001502444551406), 'gamma': np.float64(3.488337868484659), 'lambda': np.float64(0.9003363617464927), 'learning_rate': np.float64(0.1493002932454158), 'max_depth': 3, 'min_child_weight': 3, 'subsample': np.float64(0.9371588024272086)}",0.7661080558758089,0.6815279203092569,0.08458013556655197
"{'alpha': np.float64(0.3324813368338875), 'colsample_bytree': np.float64(0.8705603246450295), 'gamma': np.float64(2.8723655658995595), 'lambda': np.float64(4.20914388379136), 'learning_rate': np.float64(0.0379544753252579), 'max_depth': 3, 'min_child_weight': 5, 'subsample': np.float64(0.6008136600238723)}",0.7791193525236845,0.694423210469055,0.0846961420546295
"{'alpha': np.float64(3.248868413213817), 'colsample_bytree': np.float64(0.5240294620985169), 'gamma': np.float64(4.7457286579569296), 'lambda': np.float64(4.433401936490238), 'learning_rate': np.float64(0.062178724668342795), 'max_depth': 4, 'min_child_weight': 3, 'subsample': np.float64(0.7515681292900438)}",0.7613678781499085,0.6761473484000895,0.08522052974981897
"{'alpha': np.float64(0.35594324230114494), 'colsample_bytree': np.float64(0.6594878151468806), 'gamma': np.float64(4.2243765548472725), 'lambda': np.float64(0.11635967867912933), 'learning_rate': np.float64(0.1728936965177872), 'max_depth': 3, 'min_child_weight': 7, 'subsample': np.float64(0.5590824138108281)}",0.7843105308454326,0.6984854476431509,0.08582508320228166
"{'alpha': np.float64(3.4882093574673165), 'colsample_bytree': np.float64(0.8982358878369386), 'gamma': np.float64(2.296734039730862), 'lambda': np.float64(4.210457075093548), 'learning_rate': np.float64(0.1637835482630795), 'max_depth': 6, 'min_child_weight': 8, 'subsample': np.float64(0.5229306332023165)}",0.7908201765677694,0.7045199304017716,0.08630024616599774
"{'alpha': np.float64(1.6374867608895731), 'colsample_bytree': np.float64(0.5598810659096256), 'gamma': np.float64(4.452636403699475), 'lambda': np.float64(2.9679622677702433), 'learning_rate': np.float64(0.14582046382889793), 'max_depth': 5, 'min_child_weight': 9, 'subsample': np.float64(0.7492210994645286)}",0.7658621139797973,0.678348778173008,0.08751333580678933
"{'alpha': np.float64(3.753073758204292), 'colsample_bytree': np.float64(0.9034173696336321), 'gamma': np.float64(4.952525710003367), 'lambda': np.float64(2.0630883845571324), 'learning_rate': np.float64(0.08440361715855663), 'max_depth': 9, 'min_child_weight': 8, 'subsample': np.float64(0.933558303604861)}",0.7713468581047581,0.6814669446995008,0.08987991340525736
"{'alpha': np.float64(4.961057796456087), 'colsample_bytree': np.float64(0.8087407548138583), 'gamma': np.float64(3.0582658024414044), 'lambda': np.float64(0.03533152609858703), 'learning_rate': np.float64(0.014612485008283152), 'max_depth': 5, 'min_child_weight': 3, 'subsample': np.float64(0.6912309956335814)}",0.7675301734654747,0.6764059690897447,0.09112420437572999
"{'alpha': np.float64(2.8385016390999573), 'colsample_bytree': np.float64(0.5156566462277793), 'gamma': np.float64(4.211423872974993), 'lambda': np.float64(2.248770666848828), 'learning_rate': np.float64(0.08903004720036288), 'max_depth': 6, 'min_child_weight': 8, 'subsample': np.float64(0.7852219872026998)}",0.7820454324757283,0.6908634964236386,0.09118193605208968
"{'alpha': np.float64(4.0773071422741705), 'colsample_bytree': np.float64(0.8534286719238086), 'gamma': np.float64(3.6450358402049368), 'lambda': np.float64(3.8563517334297286), 'learning_rate': np.float64(0.024808930346818074), 'max_depth': 9, 'min_child_weight': 9, 'subsample': np.float64(0.9574798377718904)}",0.7802845392907596,0.6890426385598877,0.0912419007308719
"{'alpha': np.float64(4.916154429033941), 'colsample_bytree': np.float64(0.73338144662399), 'gamma': np.float64(4.299702033681603), 'lambda': np.float64(3.4015376929388985), 'learning_rate': np.float64(0.1000998503939086), 'max_depth': 4, 'min_child_weight': 4, 'subsample': np.float64(0.9711008778424264)}",0.768801596973532,0.6775266587449171,0.09127493822861488
"{'alpha': np.float64(1.092202186084168), 'colsample_bytree': np.float64(0.7082549739351831), 'gamma': np.float64(4.416401294594341), 'lambda': np.float64(1.62172510502637), 'learning_rate': np.float64(0.03441759094013467), 'max_depth': 3, 'min_child_weight': 7, 'subsample': np.float64(0.9534142207728771)}",0.7676992712557913,0.6757520582402913,0.09194721301550002
"{'alpha': np.float64(4.485551299762886), 'colsample_bytree': np.float64(0.9435432121325587), 'gamma': np.float64(3.899377729288119), 'lambda': np.float64(3.2101582307714387), 'learning_rate': np.float64(0.026827992999009766), 'max_depth': 6, 'min_child_weight': 6, 'subsample': np.float64(0.8344941273571143)}",0.7719425645226519,0.6792255653891559,0.09271699913349596
"{'alpha': np.float64(4.858910413604804), 'colsample_bytree': np.float64(0.9812236474710556), 'gamma': np.float64(1.2589114791268208), 'lambda': np.float64(2.4862425294619275), 'learning_rate': np.float64(0.07017566196335394), 'max_depth': 3, 'min_child_weight': 8, 'subsample': np.float64(0.5184434736772664)}",0.7814210858740107,0.6874867092074907,0.09393437666652005
"{'alpha': np.float64(1.9210091568960996), 'colsample_bytree': np.float64(0.8685503529215096), 'gamma': np.float64(4.576271708345532), 'lambda': np.float64(4.793512037039231), 'learning_rate': np.float64(0.02157277955154148), 'max_depth': 8, 'min_child_weight': 8, 'subsample': np.float64(0.8100662989007683)}",0.7787085610529101,0.6838449934799886,0.09486356757292147
"{'alpha': np.float64(4.330880728874676), 'colsample_bytree': np.float64(0.8005575058716043), 'gamma': np.float64(3.540362888980227), 'lambda': np.float64(0.10292247147901223), 'learning_rate': np.float64(0.20398197043239888), 'max_depth': 6, 'min_child_weight': 6, 'subsample': np.float64(0.5003893829205072)}",0.763568955440939,0.6668937739677935,0.09667518147314547
"{'alpha': np.float64(2.9034331071822734), 'colsample_bytree': np.float64(0.6861413832808716), 'gamma': np.float64(4.700667212288892), 'lambda': np.float64(4.8683191837765865), 'learning_rate': np.float64(0.06678419494749314), 'max_depth': 8, 'min_child_weight': 2, 'subsample': np.float64(0.7428068767931133)}",0.7652107888579042,0.6675119404942864,0.09769884836361775
"{'alpha': np.float64(4.01054624513367), 'colsample_bytree': np.float64(0.9889503343771354), 'gamma': np.float64(2.7800251932129227), 'lambda': np.float64(1.6134319413879183), 'learning_rate': np.float64(0.01868015665963455), 'max_depth': 7, 'min_child_weight': 5, 'subsample': np.float64(0.6264950839946206)}",0.7787829910434935,0.6806658513437396,0.09811713969975389
"{'alpha': np.float64(1.8727005942368125), 'colsample_bytree': np.float64(0.9753571532049581), 'gamma': np.float64(3.6599697090570253), 'lambda': np.float64(2.993292420985183), 'learning_rate': np.float64(0.0412037280884873), 'max_depth': 5, 'min_child_weight': 7, 'subsample': np.float64(0.5290418060840998)}",0.7757134593551757,0.6757878025632518,0.09992565679192389
"{'alpha': np.float64(3.0910903165813055), 'colsample_bytree': np.float64(0.5505613380613952), 'gamma': np.float64(0.42053403057498717), 'lambda': np.float64(3.5048456572955997), 'learning_rate': np.float64(0.024552601272838707), 'max_depth': 4, 'min_child_weight': 2, 'subsample': np.float64(0.5406743903209499)}",0.7964544547449997,0.6958235468862124,0.10063090785878726
"{'alpha': np.float64(2.405726970281466), 'colsample_bytree': np.float64(0.8438923585480416), 'gamma': np.float64(2.558285067736306), 'lambda': np.float64(0.7848884135809686), 'learning_rate': np.float64(0.08545719304841452), 'max_depth': 3, 'min_child_weight': 4, 'subsample': np.float64(0.9031006398965307)}",0.7894053013234382,0.6886073988626632,0.10079790246077502
"{'alpha': np.float64(2.238915822865458), 'colsample_bytree': np.float64(0.776446544535664), 'gamma': np.float64(2.9634836193969676), 'lambda': np.float64(0.40426663166357624), 'learning_rate': np.float64(0.0839308912122809), 'max_depth': 3, 'min_child_weight': 6, 'subsample': np.float64(0.6838915663596266)}",0.7831447640636878,0.6819694678281804,0.10117529623550747
"{'alpha': np.float64(2.759534193872428), 'colsample_bytree': np.float64(0.7804689857676932), 'gamma': np.float64(4.383268013291725), 'lambda': np.float64(2.0174143310619854), 'learning_rate': np.float64(0.03680304569012815), 'max_depth': 9, 'min_child_weight': 7, 'subsample': np.float64(0.8775686278368096)}",0.7884860564523748,0.6872070624455058,0.10127899400686902
"{'alpha': np.float64(4.24611705247089), 'colsample_bytree': np.float64(0.8288064461501716), 'gamma': np.float64(2.841543016677358), 'lambda': np.float64(0.4683738391404624), 'learning_rate': np.float64(0.0835431606118867), 'max_depth': 9, 'min_child_weight': 6, 'subsample': np.float64(0.6219948216895418)}",0.7814503060725044,0.6782878025632518,0.1031625035092526
"{'alpha': np.float64(2.89140070498087), 'colsample_bytree': np.float64(0.517971136898371), 'gamma': np.float64(2.3279900906623006), 'lambda': np.float64(2.713223173537883), 'learning_rate': np.float64(0.06730825042565688), 'max_depth': 4, 'min_child_weight': 6, 'subsample': np.float64(0.625125680257932)}",0.7842861388771621,0.6796671129080794,0.10461902596908279
"{'alpha': np.float64(2.969415487789494), 'colsample_bytree': np.float64(0.6846152407549481), 'gamma': np.float64(2.2713398610954982), 'lambda': np.float64(2.743015589690766), 'learning_rate': np.float64(0.11978439597779546), 'max_depth': 4, 'min_child_weight': 8, 'subsample': np.float64(0.9049372229273174)}",0.8053640757618469,0.7000624030678776,0.10530167269396928
"{'alpha': np.float64(1.9612202254986615), 'colsample_bytree': np.float64(0.7187374610118645), 'gamma': np.float64(4.520793472468742), 'lambda': np.float64(1.7412773351165018), 'learning_rate': np.float64(0.11279789783196216), 'max_depth': 9, 'min_child_weight': 7, 'subsample': np.float64(0.7618011380075056)}",0.785295050880942,0.6794694678281803,0.10582558305276168
"{'alpha': np.float64(2.809333460718868), 'colsample_bytree': np.float64(0.61929842989517), 'gamma': np.float64(3.399223899501229), 'lambda': np.float64(3.6995438022368727), 'learning_rate': np.float64(0.05764723048079589), 'max_depth': 8, 'min_child_weight': 1, 'subsample': np.float64(0.7671637367652817)}",0.7893228765360568,0.6833487781730079,0.10597409836304894
"{'alpha': np.float64(1.8823168343902479), 'colsample_bytree': np.float64(0.9052766653909164), 'gamma': np.float64(4.936380646574722), 'lambda': np.float64(0.7520844555176409), 'learning_rate': np.float64(0.12882614307042703), 'max_depth': 9, 'min_child_weight': 9, 'subsample': np.float64(0.9849571989073016)}",0.7922551171844568,0.6842865409989121,0.10796857618554478
"{'alpha': np.float64(2.8580634473494992), 'colsample_bytree': np.float64(0.6399895468301421), 'gamma': np.float64(3.8474646659596843), 'lambda': np.float64(0.9352187427876169), 'learning_rate': np.float64(0.07473584728084873), 'max_depth': 5, 'min_child_weight': 4, 'subsample': np.float64(0.7538051893422275)}",0.7851729969831572,0.6770304434379364,0.10814255354522084
"{'alpha': np.float64(2.8614623458541915), 'colsample_bytree': np.float64(0.9901657918580229), 'gamma': np.float64(0.37673128003064105), 'lambda': np.float64(1.5284850964359094), 'learning_rate': np.float64(0.04818220623006921), 'max_depth': 3, 'min_child_weight': 3, 'subsample': np.float64(0.5847463733430462)}",0.8084336074501646,0.6999614779206951,0.1084721295294695
