params,train_score,test_score,score_difference
"{'bootstrap': False, 'max_depth': 7, 'max_features': np.float64(0.4105641232240147), 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 152}",0.7790136174170113,0.6718727478954638,0.10714086952154744
"{'bootstrap': False, 'max_depth': 8, 'max_features': np.float64(0.4537879522000844), 'min_samples_leaf': 6, 'min_samples_split': 9, 'n_estimators': 382}",0.8169987938096618,0.7006658513437396,0.11633294246592218
"{'bootstrap': True, 'max_depth': 7, 'max_features': np.float64(0.35635644493972085), 'min_samples_leaf': 1, 'min_samples_split': 18, 'n_estimators': 101}",0.7955748389843394,0.6745703929753628,0.12100444600897664
"{'bootstrap': False, 'max_depth': 8, 'max_features': np.float64(0.3178497443603504), 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 283}",0.8324887439581847,0.7034244720333948,0.12906427192478998
"{'bootstrap': False, 'max_depth': 8, 'max_features': np.float64(0.45894199820009773), 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 223}",0.8275044584367148,0.6979682062638406,0.12953625217287423
"{'bootstrap': False, 'max_depth': 9, 'max_features': np.float64(0.9161455973911786), 'min_samples_leaf': 1, 'min_samples_split': 14, 'n_estimators': 332}",0.8358433450186082,0.7048605527735126,0.13098279224509568
"{'bootstrap': False, 'max_depth': 8, 'max_features': np.float64(0.3729389632059006), 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 363}",0.8330686332192757,0.6969694678281804,0.13609916539109534
"{'bootstrap': True, 'max_depth': 8, 'max_features': np.float64(0.5108811134346193), 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 227}",0.8265675623084066,0.690306305506902,0.13626125680150458
"{'bootstrap': True, 'max_depth': 8, 'max_features': np.float64(0.4927022484459004), 'min_samples_leaf': 5, 'min_samples_split': 17, 'n_estimators': 473}",0.8242872267965696,0.6872280885178356,0.13705913827873406
"{'bootstrap': False, 'max_depth': 9, 'max_features': np.float64(0.48348232754224707), 'min_samples_leaf': 8, 'min_samples_split': 11, 'n_estimators': 492}",0.8464589145875273,0.707942974977045,0.13851593961048236
"{'bootstrap': True, 'max_depth': 8, 'max_features': np.float64(0.7262315261117936), 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 445}",0.8418377966296304,0.6966856158517295,0.14515218077790093
"{'bootstrap': True, 'max_depth': 9, 'max_features': np.float64(0.24819026782864756), 'min_samples_leaf': 9, 'min_samples_split': 6, 'n_estimators': 324}",0.8466585650424705,0.700503950586801,0.14615461445566946
"{'bootstrap': True, 'max_depth': 10, 'max_features': np.float64(0.2057736220993944), 'min_samples_leaf': 9, 'min_samples_split': 8, 'n_estimators': 100}",0.8615314109346105,0.7108992407465993,0.15063217018801123
"{'bootstrap': False, 'max_depth': 11, 'max_features': np.float64(0.9234637079894027), 'min_samples_leaf': 9, 'min_samples_split': 9, 'n_estimators': 367}",0.8543827614830928,0.7015594594177514,0.15282330206534134
"{'bootstrap': True, 'max_depth': 9, 'max_features': np.float64(0.6914001956501502), 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 175}",0.8690633717024182,0.7139984838079954,0.15506488789442285
"{'bootstrap': True, 'max_depth': 10, 'max_features': np.float64(0.22376884973139394), 'min_samples_leaf': 9, 'min_samples_split': 19, 'n_estimators': 250}",0.8679830238378363,0.7099614779206951,0.15802154591714124
"{'bootstrap': True, 'max_depth': 17, 'max_features': np.float64(0.24874024515670226), 'min_samples_leaf': 9, 'min_samples_split': 8, 'n_estimators': 108}",0.8842811538862174,0.7204177436902494,0.16386341019596806
"{'bootstrap': True, 'max_depth': 12, 'max_features': np.float64(0.33214746494364006), 'min_samples_leaf': 9, 'min_samples_split': 18, 'n_estimators': 101}",0.8813098641420838,0.716994699114976,0.16431516502710775
"{'bootstrap': True, 'max_depth': 13, 'max_features': np.float64(0.7352483354908251), 'min_samples_leaf': 9, 'min_samples_split': 11, 'n_estimators': 352}",0.887035721932833,0.7170556747247321,0.1699800472081009
"{'bootstrap': False, 'max_depth': 11, 'max_features': np.float64(0.8624288296860307), 'min_samples_leaf': 9, 'min_samples_split': 8, 'n_estimators': 383}",0.8745572706535167,0.7022995771637566,0.17225769348976017
"{'bootstrap': True, 'max_depth': 9, 'max_features': np.float64(0.2569297861044923), 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 227}",0.8830273816354047,0.7102200986103502,0.17280728302505455
"{'bootstrap': False, 'max_depth': 9, 'max_features': np.float64(0.5513646652184797), 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 363}",0.8717269401501847,0.6979892323361703,0.17373770781401443
"{'bootstrap': True, 'max_depth': 15, 'max_features': np.float64(0.31375582416322295), 'min_samples_leaf': 9, 'min_samples_split': 18, 'n_estimators': 411}",0.8884048073704047,0.7142970540350769,0.1741077533353278
"{'bootstrap': True, 'max_depth': 10, 'max_features': np.float64(0.25271191350600897), 'min_samples_leaf': 4, 'min_samples_split': 9, 'n_estimators': 285}",0.9002843856652525,0.7249362466338993,0.17534813903135316
"{'bootstrap': True, 'max_depth': 17, 'max_features': np.float64(0.7295609896904744), 'min_samples_leaf': 8, 'min_samples_split': 17, 'n_estimators': 368}",0.8957804933749174,0.7201338917137985,0.1756466016611189
"{'bootstrap': True, 'max_depth': 13, 'max_features': np.float64(0.35286687063300726), 'min_samples_leaf': 8, 'min_samples_split': 7, 'n_estimators': 255}",0.8950651471743504,0.7176948673235546,0.1773702798507958
"{'bootstrap': True, 'max_depth': 19, 'max_features': np.float64(0.3285238725409102), 'min_samples_leaf': 7, 'min_samples_split': 3, 'n_estimators': 486}",0.9053749079277047,0.7257121087028648,0.17966279922483985
"{'bootstrap': False, 'max_depth': 15, 'max_features': np.float64(0.9429833366701366), 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 316}",0.8881508706775951,0.7064984838079953,0.18165238686959984
"{'bootstrap': True, 'max_depth': 16, 'max_features': np.float64(0.5444160367279517), 'min_samples_leaf': 9, 'min_samples_split': 16, 'n_estimators': 114}",0.8870723569134551,0.7044799808643452,0.18259237604910994
"{'bootstrap': True, 'max_depth': 18, 'max_features': np.float64(0.7718422646062217), 'min_samples_leaf': 8, 'min_samples_split': 8, 'n_estimators': 294}",0.9000628357375116,0.7163155569787271,0.1837472787587845
"{'bootstrap': True, 'max_depth': 19, 'max_features': np.float64(0.7553947137506736), 'min_samples_leaf': 8, 'min_samples_split': 6, 'n_estimators': 471}",0.9017364759048755,0.7176948673235546,0.1840416085813209
"{'bootstrap': True, 'max_depth': 11, 'max_features': np.float64(0.7322356755883983), 'min_samples_leaf': 7, 'min_samples_split': 11, 'n_estimators': 346}",0.8996758562203375,0.7138765325884832,0.18579932363185436
"{'bootstrap': True, 'max_depth': 11, 'max_features': np.float64(0.2583327274096109), 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 497}",0.9230627688006834,0.7369694678281804,0.18609330097250298
"{'bootstrap': True, 'max_depth': 13, 'max_features': np.float64(0.28275510226129247), 'min_samples_leaf': 7, 'min_samples_split': 3, 'n_estimators': 269}",0.9057270865646985,0.7176948673235546,0.18803221924114388
"{'bootstrap': True, 'max_depth': 12, 'max_features': np.float64(0.40385365426326514), 'min_samples_leaf': 6, 'min_samples_split': 10, 'n_estimators': 279}",0.909040146033916,0.7170767007970618,0.19196344523685427
"{'bootstrap': True, 'max_depth': 11, 'max_features': np.float64(0.3509842173329637), 'min_samples_leaf': 3, 'min_samples_split': 17, 'n_estimators': 307}",0.9045509108710441,0.7113155569787271,0.19323535389231705
"{'bootstrap': True, 'max_depth': 14, 'max_features': np.float64(0.9687266473516928), 'min_samples_leaf': 7, 'min_samples_split': 5, 'n_estimators': 361}",0.9099117669977783,0.7138765325884832,0.19603523440929516
"{'bootstrap': True, 'max_depth': 12, 'max_features': np.float64(0.9157189465852624), 'min_samples_leaf': 7, 'min_samples_split': 4, 'n_estimators': 272}",0.9070143272295585,0.7078168185430668,0.19919750868649178
"{'bootstrap': True, 'max_depth': 12, 'max_features': np.float64(0.1419990968922539), 'min_samples_leaf': 3, 'min_samples_split': 13, 'n_estimators': 154}",0.9159758203691606,0.7164984838079953,0.19947733656116529
"{'bootstrap': False, 'max_depth': 10, 'max_features': np.float64(0.3472496136910578), 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 326}",0.9298365876909459,0.7273752710241433,0.20246131666680256
"{'bootstrap': True, 'max_depth': 15, 'max_features': np.float64(0.7780403667330474), 'min_samples_leaf': 6, 'min_samples_split': 13, 'n_estimators': 281}",0.9233276944200725,0.7191961288878944,0.20413156553217804
"{'bootstrap': True, 'max_depth': 17, 'max_features': np.float64(0.13665592208707314), 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 303}",0.9522707869861812,0.7476086604270029,0.20466212655917826
"{'bootstrap': True, 'max_depth': 16, 'max_features': np.float64(0.5938604104299275), 'min_samples_leaf': 6, 'min_samples_split': 4, 'n_estimators': 307}",0.9259602085689032,0.7208950355321332,0.20506517303676997
"{'bootstrap': False, 'max_depth': 17, 'max_features': np.float64(0.17964325184672755), 'min_samples_leaf': 7, 'min_samples_split': 9, 'n_estimators': 312}",0.9470930117061241,0.7410317050022762,0.20606130670384792
"{'bootstrap': True, 'max_depth': 13, 'max_features': np.float64(0.5133240027692805), 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 459}",0.9378959855824203,0.7285317050022762,0.2093642805801441
"{'bootstrap': False, 'max_depth': 18, 'max_features': np.float64(0.8768246697901034), 'min_samples_leaf': 6, 'min_samples_split': 18, 'n_estimators': 426}",0.9204308346665222,0.7107583660619902,0.20967246860453204
"{'bootstrap': True, 'max_depth': 17, 'max_features': np.float64(0.7587945476302645), 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 221}",0.9459388138656285,0.7348500397373476,0.21108877412828086
"{'bootstrap': False, 'max_depth': 18, 'max_features': np.float64(0.24278180287824194), 'min_samples_leaf': 6, 'min_samples_split': 15, 'n_estimators': 319}",0.9518599955154065,0.740230611646515,0.2116293838688914
"{'bootstrap': False, 'max_depth': 14, 'max_features': np.float64(0.9455490474077702), 'min_samples_leaf': 4, 'min_samples_split': 15, 'n_estimators': 450}",0.8919479915788313,0.6740047916296942,0.21794319994913713
"{'bootstrap': True, 'max_depth': 12, 'max_features': np.float64(0.9768233876809692), 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 314}",0.9386985848005918,0.7175939421763722,0.22110464262421958
"{'bootstrap': False, 'max_depth': 18, 'max_features': np.float64(0.4506562775972831), 'min_samples_leaf': 3, 'min_samples_split': 18, 'n_estimators': 199}",0.9576096652597563,0.7335926806120323,0.22401698464772402
"{'bootstrap': False, 'max_depth': 17, 'max_features': np.float64(0.17495597007573369), 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 495}",0.9776938520664114,0.7523857840603082,0.22530806800610315
"{'bootstrap': False, 'max_depth': 15, 'max_features': np.float64(0.29313020773753673), 'min_samples_leaf': 2, 'min_samples_split': 19, 'n_estimators': 134}",0.957868549407228,0.7313513013016875,0.22651724810554053
"{'bootstrap': True, 'max_depth': 18, 'max_features': np.float64(0.9688774161599143), 'min_samples_leaf': 5, 'min_samples_split': 6, 'n_estimators': 259}",0.9480390626605697,0.7186536562217885,0.22938540643878125
"{'bootstrap': False, 'max_depth': 18, 'max_features': np.float64(0.2645793973965766), 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 371}",0.979076340545674,0.749627163370653,0.229449177175021
"{'bootstrap': False, 'max_depth': 15, 'max_features': np.float64(0.34421412859650635), 'min_samples_leaf': 5, 'min_samples_split': 14, 'n_estimators': 140}",0.9595402362497113,0.7297133702672047,0.22982686598250657
"{'bootstrap': False, 'max_depth': 16, 'max_features': np.float64(0.816213402492491), 'min_samples_leaf': 3, 'min_samples_split': 16, 'n_estimators': 191}",0.9551864580263152,0.7199110153471039,0.2352754426792113
"{'bootstrap': False, 'max_depth': 11, 'max_features': np.float64(0.7196499106888298), 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 338}",0.9611369570949975,0.7212903256919314,0.23984663140306606
"{'bootstrap': True, 'max_depth': 13, 'max_features': np.float64(0.9272041437507935), 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 246}",0.9620244704320452,0.7215342281309558,0.2404902423010894
"{'bootstrap': False, 'max_depth': 12, 'max_features': np.float64(0.49540285167919307), 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 340}",0.9729219428064951,0.7319904939005101,0.24093144890598506
"{'bootstrap': False, 'max_depth': 19, 'max_features': np.float64(0.597488470151941), 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 215}",0.9978550994236108,0.7528420498298625,0.24501304959374837
"{'bootstrap': False, 'max_depth': 12, 'max_features': np.float64(0.39066082564712135), 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 216}",0.9840814878990193,0.7388870456246479,0.24519444227437137
"{'bootstrap': True, 'max_depth': 19, 'max_features': np.float64(0.6901503718426679), 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 490}",0.9756577215705546,0.7281721591654386,0.247485562405116
"{'bootstrap': True, 'max_depth': 18, 'max_features': np.float64(0.21492075648021902), 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 195}",0.9875984460387336,0.7337503761545049,0.2538480698842287
"{'bootstrap': False, 'max_depth': 16, 'max_features': np.float64(0.9233779511984037), 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 136}",0.9646593986959875,0.7106111835556825,0.25404821514030496
"{'bootstrap': False, 'max_depth': 12, 'max_features': np.float64(0.6632739241428127), 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 103}",0.9816637641268539,0.723750376154505,0.25791338797234886
"{'bootstrap': False, 'max_depth': 18, 'max_features': np.float64(0.8262216793457016), 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 353}",0.985720885196845,0.7257478530258255,0.2599730321710195
"{'bootstrap': False, 'max_depth': 18, 'max_features': np.float64(0.678177350385684), 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 277}",0.991888685977715,0.7303273315792317,0.26156135439848327
"{'bootstrap': False, 'max_depth': 17, 'max_features': np.float64(0.6664587743217363), 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 243}",1.0,0.7309812424286849,0.2690187575713151
"{'bootstrap': True, 'max_depth': 17, 'max_features': np.float64(0.7419203085006955), 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 317}",0.9995391705069124,0.7293895687533275,0.27014960175358493
