params,train_score,test_score,score_difference
"{'bootstrap': False, 'max_depth': 7, 'max_features': np.float64(0.4105641232240147), 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 152}",0.7906749323003509,0.7089030676708855,0.0817718646294654
"{'bootstrap': False, 'max_depth': 7, 'max_features': np.float64(0.9769553268995498), 'min_samples_leaf': 6, 'min_samples_split': 18, 'n_estimators': 300}",0.7518688315827234,0.6647342354673232,0.0871345961154002
"{'bootstrap': True, 'max_depth': 9, 'max_features': np.float64(0.24819026782864756), 'min_samples_leaf': 9, 'min_samples_split': 6, 'n_estimators': 324}",0.8100781720630594,0.7136183490598205,0.09645982300323896
"{'bootstrap': True, 'max_depth': 8, 'max_features': np.float64(0.4927022484459004), 'min_samples_leaf': 5, 'min_samples_split': 17, 'n_estimators': 473}",0.8093178056499936,0.7126409703049834,0.09667683534501015
"{'bootstrap': False, 'max_depth': 8, 'max_features': np.float64(0.4537879522000844), 'min_samples_leaf': 6, 'min_samples_split': 9, 'n_estimators': 382}",0.8277128638690077,0.7210762848216928,0.10663657904731483
"{'bootstrap': False, 'max_depth': 8, 'max_features': np.float64(0.3729389632059006), 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 363}",0.8289805258973196,0.7211535663332777,0.10782695956404198
"{'bootstrap': False, 'max_depth': 8, 'max_features': np.float64(0.3178497443603504), 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 283}",0.8261993710340574,0.7174162924030972,0.10878307863096015
"{'bootstrap': True, 'max_depth': 10, 'max_features': np.float64(0.22376884973139394), 'min_samples_leaf': 9, 'min_samples_split': 19, 'n_estimators': 250}",0.8179520341668679,0.7063707918139172,0.11158124235295075
"{'bootstrap': True, 'max_depth': 10, 'max_features': np.float64(0.2057736220993944), 'min_samples_leaf': 9, 'min_samples_split': 8, 'n_estimators': 100}",0.8192024937272683,0.7039449664267287,0.11525752730053962
"{'bootstrap': True, 'max_depth': 15, 'max_features': np.float64(0.31375582416322295), 'min_samples_leaf': 9, 'min_samples_split': 18, 'n_estimators': 411}",0.8405450848633728,0.7218598951331622,0.11868518973021058
"{'bootstrap': True, 'max_depth': 8, 'max_features': np.float64(0.5108811134346193), 'min_samples_leaf': 4, 'min_samples_split': 12, 'n_estimators': 227}",0.8255893436784386,0.706857935758428,0.11873140792001058
"{'bootstrap': False, 'max_depth': 8, 'max_features': np.float64(0.45894199820009773), 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 223}",0.8443042724748262,0.7252422759803895,0.11906199649443672
"{'bootstrap': True, 'max_depth': 12, 'max_features': np.float64(0.33214746494364006), 'min_samples_leaf': 9, 'min_samples_split': 18, 'n_estimators': 101}",0.8388906400451823,0.7123915149978949,0.12649912504728744
"{'bootstrap': True, 'max_depth': 16, 'max_features': np.float64(0.5444160367279517), 'min_samples_leaf': 9, 'min_samples_split': 16, 'n_estimators': 114}",0.8429105625701548,0.713520720426336,0.12938984214381888
"{'bootstrap': True, 'max_depth': 13, 'max_features': np.float64(0.7352483354908251), 'min_samples_leaf': 9, 'min_samples_split': 11, 'n_estimators': 352}",0.8501931608211574,0.7194711486403361,0.13072201218082125
"{'bootstrap': True, 'max_depth': 17, 'max_features': np.float64(0.24874024515670226), 'min_samples_leaf': 9, 'min_samples_split': 8, 'n_estimators': 108}",0.8343885560492046,0.7025995278622891,0.1317890281869155
"{'bootstrap': True, 'max_depth': 8, 'max_features': np.float64(0.7262315261117936), 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 445}",0.8510349695126421,0.7176509789845348,0.13338399052810734
"{'bootstrap': True, 'max_depth': 19, 'max_features': np.float64(0.7553947137506736), 'min_samples_leaf': 8, 'min_samples_split': 6, 'n_estimators': 471}",0.8596230813139017,0.7212158322929795,0.13840724902092227
"{'bootstrap': True, 'max_depth': 18, 'max_features': np.float64(0.7718422646062217), 'min_samples_leaf': 8, 'min_samples_split': 8, 'n_estimators': 294}",0.8603840494820979,0.7211058646417969,0.13927818484030097
"{'bootstrap': True, 'max_depth': 17, 'max_features': np.float64(0.7295609896904744), 'min_samples_leaf': 8, 'min_samples_split': 17, 'n_estimators': 368}",0.8596889960626354,0.7189778728215058,0.14071112324112955
"{'bootstrap': True, 'max_depth': 13, 'max_features': np.float64(0.35286687063300726), 'min_samples_leaf': 8, 'min_samples_split': 7, 'n_estimators': 255}",0.8507449662758181,0.7093302960325879,0.14141467024323018
"{'bootstrap': False, 'max_depth': 9, 'max_features': np.float64(0.48348232754224707), 'min_samples_leaf': 8, 'min_samples_split': 11, 'n_estimators': 492}",0.8628824036327197,0.7198238318832321,0.14305857174948766
"{'bootstrap': True, 'max_depth': 13, 'max_features': np.float64(0.28275510226129247), 'min_samples_leaf': 7, 'min_samples_split': 3, 'n_estimators': 269}",0.8645057422382493,0.7158545728382483,0.148651169400001
"{'bootstrap': True, 'max_depth': 11, 'max_features': np.float64(0.3509842173329637), 'min_samples_leaf': 3, 'min_samples_split': 17, 'n_estimators': 307}",0.8719858257913174,0.7223858725020558,0.14959995328926168
"{'bootstrap': False, 'max_depth': 9, 'max_features': np.float64(0.9161455973911786), 'min_samples_leaf': 1, 'min_samples_split': 14, 'n_estimators': 332}",0.8458963332741305,0.6953911281721731,0.15050520510195742
"{'bootstrap': True, 'max_depth': 9, 'max_features': np.float64(0.6914001956501502), 'min_samples_leaf': 5, 'min_samples_split': 4, 'n_estimators': 175}",0.8704692909640243,0.7186387162636791,0.1518305747003451
"{'bootstrap': True, 'max_depth': 19, 'max_features': np.float64(0.3285238725409102), 'min_samples_leaf': 7, 'min_samples_split': 3, 'n_estimators': 486}",0.8711086591133801,0.7187823108955985,0.15232634821778157
"{'bootstrap': True, 'max_depth': 11, 'max_features': np.float64(0.7322356755883983), 'min_samples_leaf': 7, 'min_samples_split': 11, 'n_estimators': 346}",0.8733209941641299,0.7169541331355955,0.15636686102853437
"{'bootstrap': True, 'max_depth': 12, 'max_features': np.float64(0.9157189465852624), 'min_samples_leaf': 7, 'min_samples_split': 4, 'n_estimators': 272}",0.8774649720252714,0.7199228102370899,0.15754216178818148
"{'bootstrap': True, 'max_depth': 14, 'max_features': np.float64(0.9687266473516928), 'min_samples_leaf': 7, 'min_samples_split': 5, 'n_estimators': 361}",0.8750326062373912,0.7154376376898638,0.15959496854752742
"{'bootstrap': True, 'max_depth': 9, 'max_features': np.float64(0.2569297861044923), 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 227}",0.8654177602710921,0.7048994640882045,0.1605182961828876
"{'bootstrap': True, 'max_depth': 10, 'max_features': np.float64(0.25271191350600897), 'min_samples_leaf': 4, 'min_samples_split': 9, 'n_estimators': 285}",0.877592276351585,0.7150516604663144,0.16254061588527058
"{'bootstrap': True, 'max_depth': 15, 'max_features': np.float64(0.7780403667330474), 'min_samples_leaf': 6, 'min_samples_split': 13, 'n_estimators': 281}",0.8866580729580441,0.7189829595911775,0.16767511336686658
"{'bootstrap': False, 'max_depth': 9, 'max_features': np.float64(0.5513646652184797), 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 363}",0.8926230448925278,0.7246034250362491,0.16801961985627867
"{'bootstrap': True, 'max_depth': 12, 'max_features': np.float64(0.40385365426326514), 'min_samples_leaf': 6, 'min_samples_split': 10, 'n_estimators': 279}",0.8864811920283969,0.7174689417178094,0.16901225031058753
