params,train_score,test_score,score_difference
"{'alpha': np.float64(0.40116872830821104), 'colsample_bytree': np.float64(0.7622556947851273), 'gamma': np.float64(2.0519841349483077), 'lambda': np.float64(4.911893084543032), 'learning_rate': np.float64(0.03240778043361047), 'max_depth': 4, 'min_child_weight': 4, 'subsample': np.float64(0.9847352166376844)}",0.8178750433613308,0.7032518811691413,0.11462316219218949
"{'alpha': np.float64(2.6041713001291185), 'colsample_bytree': np.float64(0.9805860121746746), 'gamma': np.float64(4.222669243390757), 'lambda': np.float64(3.736600550686904), 'learning_rate': np.float64(0.11793842647781595), 'max_depth': 4, 'min_child_weight': 9, 'subsample': np.float64(0.6404672548436904)}",0.830390758692675,0.715214229611011,0.11517652908166398
"{'alpha': np.float64(4.526753209780319), 'colsample_bytree': np.float64(0.5978955673946482), 'gamma': np.float64(0.3468065043758273), 'lambda': np.float64(0.5038900068871333), 'learning_rate': np.float64(0.013644365130309945), 'max_depth': 5, 'min_child_weight': 2, 'subsample': np.float64(0.8415033867081785)}",0.8195289775822483,0.7026587070181759,0.1168702705640724
"{'alpha': np.float64(1.9210091568960996), 'colsample_bytree': np.float64(0.8685503529215096), 'gamma': np.float64(4.576271708345532), 'lambda': np.float64(4.793512037039231), 'learning_rate': np.float64(0.02157277955154148), 'max_depth': 8, 'min_child_weight': 8, 'subsample': np.float64(0.8100662989007683)}",0.826530997295901,0.7085614988516847,0.11796949844421623
"{'alpha': np.float64(3.2498196538888258), 'colsample_bytree': np.float64(0.8509834386288517), 'gamma': np.float64(3.978963347180505), 'lambda': np.float64(4.450026709087831), 'learning_rate': np.float64(0.07759903137030716), 'max_depth': 6, 'min_child_weight': 2, 'subsample': np.float64(0.5469909699204345)}",0.8285167639750278,0.7096908004120468,0.11882596356298103
"{'alpha': np.float64(2.9034331071822734), 'colsample_bytree': np.float64(0.6861413832808716), 'gamma': np.float64(4.700667212288892), 'lambda': np.float64(4.8683191837765865), 'learning_rate': np.float64(0.06678419494749314), 'max_depth': 8, 'min_child_weight': 2, 'subsample': np.float64(0.7428068767931133)}",0.8305750069684715,0.7094882101755962,0.12108679679287537
"{'alpha': np.float64(4.01054624513367), 'colsample_bytree': np.float64(0.9889503343771354), 'gamma': np.float64(2.7800251932129227), 'lambda': np.float64(1.6134319413879183), 'learning_rate': np.float64(0.01868015665963455), 'max_depth': 7, 'min_child_weight': 5, 'subsample': np.float64(0.6264950839946206)}",0.8271053685094085,0.7053782180178417,0.1217271504915668
"{'alpha': np.float64(2.8580634473494992), 'colsample_bytree': np.float64(0.6399895468301421), 'gamma': np.float64(3.8474646659596843), 'lambda': np.float64(0.9352187427876169), 'learning_rate': np.float64(0.07473584728084873), 'max_depth': 5, 'min_child_weight': 4, 'subsample': np.float64(0.7538051893422275)}",0.8447658137083068,0.7221672855296684,0.12259852817863848
"{'alpha': np.float64(4.865052773762228), 'colsample_bytree': np.float64(0.6965488623333802), 'gamma': np.float64(4.460232775885567), 'lambda': np.float64(3.1556931299863145), 'learning_rate': np.float64(0.1689622607083297), 'max_depth': 8, 'min_child_weight': 1, 'subsample': np.float64(0.7884519423131795)}",0.8291327149098259,0.7059874238308884,0.12314529107893746
"{'alpha': np.float64(2.8385016390999573), 'colsample_bytree': np.float64(0.5156566462277793), 'gamma': np.float64(4.211423872974993), 'lambda': np.float64(2.248770666848828), 'learning_rate': np.float64(0.08903004720036288), 'max_depth': 6, 'min_child_weight': 8, 'subsample': np.float64(0.7852219872026998)}",0.8381722750564086,0.7149126610207025,0.12325961403570607
"{'alpha': np.float64(4.330880728874676), 'colsample_bytree': np.float64(0.8005575058716043), 'gamma': np.float64(3.540362888980227), 'lambda': np.float64(0.10292247147901223), 'learning_rate': np.float64(0.20398197043239888), 'max_depth': 6, 'min_child_weight': 6, 'subsample': np.float64(0.5003893829205072)}",0.8406856642840718,0.7164467436967149,0.12423892058735686
"{'alpha': np.float64(3.753073758204292), 'colsample_bytree': np.float64(0.9034173696336321), 'gamma': np.float64(4.952525710003367), 'lambda': np.float64(2.0630883845571324), 'learning_rate': np.float64(0.08440361715855663), 'max_depth': 9, 'min_child_weight': 8, 'subsample': np.float64(0.933558303604861)}",0.8386838863812737,0.7143204068480143,0.12436347953325932
"{'alpha': np.float64(1.6374867608895731), 'colsample_bytree': np.float64(0.5598810659096256), 'gamma': np.float64(4.452636403699475), 'lambda': np.float64(2.9679622677702433), 'learning_rate': np.float64(0.14582046382889793), 'max_depth': 5, 'min_child_weight': 9, 'subsample': np.float64(0.7492210994645286)}",0.8419064804446236,0.7139524632528905,0.12795401719173305
"{'alpha': np.float64(0.35594324230114494), 'colsample_bytree': np.float64(0.6594878151468806), 'gamma': np.float64(4.2243765548472725), 'lambda': np.float64(0.11635967867912933), 'learning_rate': np.float64(0.1728936965177872), 'max_depth': 3, 'min_child_weight': 7, 'subsample': np.float64(0.5590824138108281)}",0.8466810861841297,0.7181799429989477,0.12850114318518202
"{'alpha': np.float64(2.784006312291751), 'colsample_bytree': np.float64(0.9680773870803905), 'gamma': np.float64(3.480148983374865), 'lambda': np.float64(2.8503058504468246), 'learning_rate': np.float64(0.02943529875415371), 'max_depth': 9, 'min_child_weight': 6, 'subsample': np.float64(0.679323390648082)}",0.8398944193725084,0.71128380605951,0.1286106133129984
"{'alpha': np.float64(4.0773071422741705), 'colsample_bytree': np.float64(0.8534286719238086), 'gamma': np.float64(3.6450358402049368), 'lambda': np.float64(3.8563517334297286), 'learning_rate': np.float64(0.024808930346818074), 'max_depth': 9, 'min_child_weight': 9, 'subsample': np.float64(0.9574798377718904)}",0.8354615162244613,0.7065693403853437,0.1288921758391176
"{'alpha': np.float64(4.386696766904905), 'colsample_bytree': np.float64(0.6289708138575778), 'gamma': np.float64(3.299920230170895), 'lambda': np.float64(4.0861110010060795), 'learning_rate': np.float64(0.12104016231989247), 'max_depth': 6, 'min_child_weight': 1, 'subsample': np.float64(0.6209261454502258)}",0.8361879573457013,0.7071677418428169,0.12902021550288434
"{'alpha': np.float64(2.99432733244268), 'colsample_bytree': np.float64(0.8473924665198522), 'gamma': np.float64(4.402339195076289), 'lambda': np.float64(3.1217702406689662), 'learning_rate': np.float64(0.06912673716754279), 'max_depth': 7, 'min_child_weight': 6, 'subsample': np.float64(0.7282672852414551)}",0.8389131354049194,0.7091219424581373,0.1297911929467821
"{'alpha': np.float64(4.327535629469901), 'colsample_bytree': np.float64(0.9085360354746399), 'gamma': np.float64(1.289514135224699), 'lambda': np.float64(0.8544379369503291), 'learning_rate': np.float64(0.14372864398488622), 'max_depth': 3, 'min_child_weight': 2, 'subsample': np.float64(0.778381446506965)}",0.8675837260917196,0.7358306442563588,0.13175308183536083
"{'alpha': np.float64(4.74899956645962), 'colsample_bytree': np.float64(0.86285975419418), 'gamma': np.float64(3.0670759796789495), 'lambda': np.float64(2.0912151814530944), 'learning_rate': np.float64(0.19654569667080268), 'max_depth': 4, 'min_child_weight': 5, 'subsample': np.float64(0.5131834872486261)}",0.8349027017495587,0.7001767434836046,0.13472595826595413
"{'alpha': np.float64(0.46551383902949606), 'colsample_bytree': np.float64(0.9486078789766634), 'gamma': np.float64(4.502090285816652), 'lambda': np.float64(3.16550728636634), 'learning_rate': np.float64(0.07780595820974014), 'max_depth': 5, 'min_child_weight': 3, 'subsample': np.float64(0.8629778394351197)}",0.8663434656071808,0.7305375532889824,0.13580591231819839
"{'alpha': np.float64(2.349722569954715), 'colsample_bytree': np.float64(0.6397801708983792), 'gamma': np.float64(4.417470111331295), 'lambda': np.float64(3.7385938694870697), 'learning_rate': np.float64(0.20061436940479066), 'max_depth': 7, 'min_child_weight': 1, 'subsample': np.float64(0.776382483417745)}",0.8501333606181449,0.7133410266937121,0.1367923339244328
"{'alpha': np.float64(2.759534193872428), 'colsample_bytree': np.float64(0.7804689857676932), 'gamma': np.float64(4.383268013291725), 'lambda': np.float64(2.0174143310619854), 'learning_rate': np.float64(0.03680304569012815), 'max_depth': 9, 'min_child_weight': 7, 'subsample': np.float64(0.8775686278368096)}",0.8467180375529225,0.709588864407119,0.13712917314580353
"{'alpha': np.float64(4.24611705247089), 'colsample_bytree': np.float64(0.8288064461501716), 'gamma': np.float64(2.841543016677358), 'lambda': np.float64(0.4683738391404624), 'learning_rate': np.float64(0.0835431606118867), 'max_depth': 9, 'min_child_weight': 6, 'subsample': np.float64(0.6219948216895418)}",0.8634082929436175,0.7230030689829511,0.14040522396066646
"{'alpha': np.float64(4.210115375059907), 'colsample_bytree': np.float64(0.5971900169974365), 'gamma': np.float64(2.056769525283393), 'lambda': np.float64(3.497561053835969), 'learning_rate': np.float64(0.03767061848356027), 'max_depth': 7, 'min_child_weight': 2, 'subsample': np.float64(0.7581501741505976)}",0.8578727075711614,0.7171751942640637,0.14069751330709768
"{'alpha': np.float64(1.9612202254986615), 'colsample_bytree': np.float64(0.7187374610118645), 'gamma': np.float64(4.520793472468742), 'lambda': np.float64(1.7412773351165018), 'learning_rate': np.float64(0.11279789783196216), 'max_depth': 9, 'min_child_weight': 7, 'subsample': np.float64(0.7618011380075056)}",0.8611723471664845,0.7197694912803893,0.14140285588609525
"{'alpha': np.float64(2.809333460718868), 'colsample_bytree': np.float64(0.61929842989517), 'gamma': np.float64(3.399223899501229), 'lambda': np.float64(3.6995438022368727), 'learning_rate': np.float64(0.05764723048079589), 'max_depth': 8, 'min_child_weight': 1, 'subsample': np.float64(0.7671637367652817)}",0.8629403165061615,0.7178749614475326,0.14506535505862894
"{'alpha': np.float64(1.7908135901642024), 'colsample_bytree': np.float64(0.5567787960998145), 'gamma': np.float64(3.357865977963998), 'lambda': np.float64(2.6015385045189667), 'learning_rate': np.float64(0.16446367834712788), 'max_depth': 5, 'min_child_weight': 2, 'subsample': np.float64(0.9260907501592701)}",0.8726398652479946,0.727551510215499,0.14508835503249562
"{'alpha': np.float64(1.2732032738188193), 'colsample_bytree': np.float64(0.8407513611119646), 'gamma': np.float64(3.8011392994484328), 'lambda': np.float64(2.9781937030392216), 'learning_rate': np.float64(0.10431523771003168), 'max_depth': 9, 'min_child_weight': 3, 'subsample': np.float64(0.6744341332714976)}",0.8796876131911223,0.7329610262301777,0.14672658696094465
"{'alpha': np.float64(3.4882093574673165), 'colsample_bytree': np.float64(0.8982358878369386), 'gamma': np.float64(2.296734039730862), 'lambda': np.float64(4.210457075093548), 'learning_rate': np.float64(0.1637835482630795), 'max_depth': 6, 'min_child_weight': 8, 'subsample': np.float64(0.5229306332023165)}",0.8731107659750662,0.7260626948611483,0.14704807111391793
"{'alpha': np.float64(2.969415487789494), 'colsample_bytree': np.float64(0.6846152407549481), 'gamma': np.float64(2.2713398610954982), 'lambda': np.float64(2.743015589690766), 'learning_rate': np.float64(0.11978439597779546), 'max_depth': 4, 'min_child_weight': 8, 'subsample': np.float64(0.9049372229273174)}",0.8692783781329323,0.7218985880207089,0.14737979011222335
"{'alpha': np.float64(2.4631255214542955), 'colsample_bytree': np.float64(0.5056768223837096), 'gamma': np.float64(2.3433032099706312), 'lambda': np.float64(0.28151637840918675), 'learning_rate': np.float64(0.033763583253614386), 'max_depth': 7, 'min_child_weight': 9, 'subsample': np.float64(0.872105828471649)}",0.8772033331933604,0.7286773026828334,0.14852603051052704
"{'alpha': np.float64(1.6147823647062298), 'colsample_bytree': np.float64(0.8975930973843518), 'gamma': np.float64(1.354161256310371), 'lambda': np.float64(2.1948571035281805), 'learning_rate': np.float64(0.02569127626845319), 'max_depth': 7, 'min_child_weight': 5, 'subsample': np.float64(0.5404364833085988)}",0.8726665022516615,0.7221109678929304,0.15055553435873115
